With	IN	(TOP(S(PP*	O	1
require	VB	(VP*	O	915
only	RB	(NP(NP(QP*	B-QUANTITY	915
a	DT	*	I-QUANTITY	915
few	JJ	*)	I-QUANTITY	915
spoonfuls	NNS	*)	I-QUANTITY	915
per	IN	(PP*	O	915
washload	NN	(NP*))))))))))))))	O	915
.	.	*))	O	915
The	DT	(TOP(S(NP*	O	916
move	NN	*)	O	916
stems	VBZ	(VP*	O	916
from	IN	(PP*	O	916
lessons	NNS	(NP(NP*)	O	916
learned	VBN	(VP*	O	916
in	IN	(PP*	O	916
Japan	NNP	(NP(NP*)	B-GPE	916
where	WRB	(SBAR(WHADVP*)	O	916
local	JJ	(S(NP*	O	916
competitors	NNS	*)	O	916
have	VBP	(VP*	O	916
had	VBD	(VP*	O	916
phenomenal	JJ	(NP*	O	916
success	NN	*)	O	916
with	IN	(PP*	O	916
concentrated	JJ	(NP*	O	916
soapsuds	NNS	*))))))))))))	O	916
.	.	*))	O	916
It	PRP	(TOP(S(NP*)	O	917
also	RB	(ADVP*)	O	917
marks	VBZ	(VP*	O	917
P&G	NNP	(NP(NP*	B-ORG	917
's	POS	*)	O	917
growing	VBG	*	O	917
concern	NN	*	O	917
that	IN	(SBAR*	O	917
its	PRP$	(S(NP(NP*	O	917
Japanese	JJ	*	B-NORP	917
rivals	NNS	*)	O	917
,	,	*	O	917
such	JJ	(PP*	O	917
as	IN	*	O	917
Kao	NNP	(NP*	B-ORG	917
Corp.	NNP	*))	I-ORG	917
,	,	*)	O	917
may	MD	(VP*	O	917
bring	VB	(VP*	O	917
their	PRP$	(NP*	O	917
superconcentrates	NNS	*)	O	917
to	IN	(PP*	O	917
the	DT	(NP*	O	917
U.S.	NNP	*))))))))	B-GPE	917
.	.	*))	O	917
The	DT	(TOP(S(NP*	O	918
Cincinnati	NNP	*	B-GPE	918
consumer	NN	(NML*	O	918
-	HYPH	*	O	918
products	NNS	*)	O	918
giant	NN	*)	O	918
got	VBD	(VP*	O	918
clobbered	VBN	(VP*	O	918
two	CD	(ADVP(NP*	B-DATE	918
years	NNS	*)	I-DATE	918
ago	RB	*)	I-DATE	918
in	IN	(PP*	O	918
Japan	NNP	(NP*))	B-GPE	918
when	WRB	(SBAR(WHADVP*)	O	918
Kao	NNP	(S(NP*)	B-ORG	918
introduced	VBD	(VP*	O	918
a	DT	(NP(NP(NP*	O	918
powerful	JJ	*	O	918
detergent	NN	*)	O	918
,	,	*	O	918
called	VBN	(VP*	O	918
Attack	NNP	(S(NP*))))	B-PRODUCT	918
,	,	*	O	918
which	WDT	(SBAR(WHNP*)	O	918
quickly	RB	(S(ADVP*)	O	918
won	VBD	(VP*	O	918
a	DT	(NP(NP*	O	918
30	CD	(NML*	B-PERCENT	918
%	NN	*)	I-PERCENT	918
stake	NN	*)	O	918
in	IN	(PP*	O	918
the	DT	(NP*	O	918
Japanese	JJ	*	B-NORP	918
markets	NNS	*))))))))))))	O	918
.	.	*))	O	918
``	``	(TOP(SINV*	O	919
They	PRP	(S(NP*)	O	919
do	VBP	(VP*	O	919
n't	RB	*	O	919
want	VB	(VP*	O	919
to	TO	(S(VP*	O	919
get	VB	(VP*	O	919
caught	VBN	(VP*	O	919
again	RB	(ADVP*))))))))	O	919
,	,	*	O	919
''	''	*	O	919
says	VBZ	(VP*)	O	919
one	CD	(NP*	B-CARDINAL	919
industry	NN	*	O	919
watcher	NN	*)	O	919
.	.	*))	O	919
Retailers	NNP	(TOP(S(NP(NP*)	O	920
in	IN	(PP*	O	920
Phoenix	NNP	(NP(NP*)	B-GPE	920
,	,	*	O	920
Ariz.	NNP	(NP*)	B-GPE	920
,	,	*)))	O	920
say	VBP	(VP*	O	920
P&G	NNP	(SBAR(S(NP(NP(NP*	B-ORG	920
's	POS	*)	O	920
new	JJ	*	O	920
powdered	JJ	*	O	920
detergent	NN	*)	O	920
--	:	*	O	920
to	TO	(SBAR(S(VP*	O	920
be	VB	(VP*	O	920
called	VBN	(VP*	O	920
Cheer	NNP	(S(NP(NP*)	B-PRODUCT	920
with	IN	(PP*	I-PRODUCT	920
Color	NNP	(NP*	I-PRODUCT	920
Guard	NNP	*)))))))))	I-PRODUCT	920
--	:	*)	O	920
will	MD	(VP*	O	920
be	VB	(VP*	O	920
on	IN	(PP*	O	920
shelves	NNS	(NP(NP*)	O	920
in	IN	(PP*	O	920
that	DT	(NP*	O	920
market	NN	*))))	O	920
by	IN	(PP*	O	920
early	JJ	(NP*	B-DATE	920
November	NNP	*)))))))	I-DATE	920
.	.	*))	O	920
A	DT	(TOP(S(NP*	O	921
P&G	NNP	*	B-ORG	921
spokeswoman	NN	*)	O	921
confirmed	VBD	(VP*	O	921
that	IN	(SBAR*	O	921
shipments	NNS	(S(NP(NP*)	O	921
to	IN	(PP*	O	921
Phoenix	NNP	(NP*)))	B-GPE	921
started	VBD	(VP*	O	921
late	RB	(NP(ADVP*)	B-DATE	921
last	JJ	*	I-DATE	921
month	NN	*)))))	I-DATE	921
.	.	*))	O	921
She	PRP	(TOP(S(NP*)	O	922
said	VBD	(VP*	O	922
the	DT	(SBAR(S(NP*	O	922
company	NN	*)	O	922
will	MD	(VP*	O	922
study	VB	(VP*	O	922
results	NNS	(NP(NP*)	O	922
from	IN	(PP*	O	922
this	DT	(NP*	O	922
market	NN	*)))	O	922
before	IN	(PP*	O	922
expanding	VBG	(S(VP*	O	922
to	IN	(PP*	O	922
others	NNS	(NP*))))))))))	O	922
.	.	*))	O	922
Superconcentrates	NNS	(TOP(S(NP*)	O	923
are	VBP	(VP*	O	923
n't	RB	*	O	923
entirely	RB	(ADJP*	O	923
new	JJ	*)	O	923
for	IN	(PP*	O	923
P&G	NNP	(NP*)))	B-ORG	923
.	.	*))	O	923
The	DT	(TOP(S(NP*	O	924
company	NN	*)	O	924
introduced	VBD	(VP*	O	924
a	DT	(NP*	O	924
superconcentrated	JJ	*	O	924
Lemon	NNP	*	B-PRODUCT	924
Cheer	NNP	*)	I-PRODUCT	924
in	IN	(PP*	O	924
Japan	NNP	(NP*))	B-GPE	924
after	IN	(PP*	O	924
watching	VBG	(S(VP*	O	924
the	DT	(NP(NP*	O	924
success	NN	*)	O	924
of	IN	(PP*	O	924
Attack	NNP	(NP*)))))))	B-PRODUCT	924
.	.	*))	O	924
When	WRB	(TOP(S(SBAR(WHADVP*)	O	925
Attack	NNP	(S(NP*)	B-PRODUCT	925
hit	VBD	(VP*	O	925
the	DT	(NP*	O	925
shelves	NNS	*)	O	925
in	IN	(PP*	O	925
1987	CD	(NP*)))))	B-DATE	925
,	,	*	O	925
P&G	NNP	(NP(NP(NP*	B-ORG	925
's	POS	*)	O	925
share	NN	*)	O	925
of	IN	(PP*	O	925
the	DT	(NP*	O	925
Japanese	JJ	*	B-NORP	925
market	NN	*)))	O	925
fell	VBD	(VP*	O	925
to	IN	(PP*	O	925
about	RB	(NP(QP*	B-PERCENT	925
8	CD	*)	I-PERCENT	925
%	NN	*))	I-PERCENT	925
from	IN	(PP*	O	925
more	JJR	(NP(QP*	B-PERCENT	925
than	IN	*	I-PERCENT	925
20	CD	*)	I-PERCENT	925
%	NN	*)))	I-PERCENT	925
.	.	*))	O	925
With	IN	(TOP(S(PP*	O	926
the	DT	(NP(NP*	O	926
help	NN	*)	O	926
of	IN	(PP*	O	926
Lemon	NNP	(NP*	B-PRODUCT	926
Cheer	NNP	*))))	I-PRODUCT	926
,	,	*	O	926
P&G	NNP	(NP(NP*	B-ORG	926
's	POS	*)	O	926
share	NN	*)	O	926
is	VBZ	(VP*	O	926
now	RB	(ADVP*)	O	926
estimated	VBN	(VP*	O	926
to	TO	(S(VP*	O	926
be	VB	(VP*	O	926
12	CD	(NP*	B-PERCENT	926
%	NN	*))))))	I-PERCENT	926
.	.	*))	O	926
While	IN	(TOP(S(SBAR*	O	927
the	DT	(S(NP*	O	927
Japanese	NNPS	*)	B-NORP	927
have	VBP	(VP*	O	927
embraced	VBN	(VP*	O	927
the	DT	(NP(NP*	O	927
compact	JJ	(NML(NML*	O	927
packaging	NN	*)	O	927
and	CC	*	O	927
convenience	NN	(NML*)))	O	927
of	IN	(PP*	O	927
concentrated	JJ	(NP*	O	927
products	NNS	*)))))))	O	927
,	,	*	O	927
the	DT	(NP(NP*	O	927
true	JJ	*	O	927
test	NN	*)	O	927
for	IN	(PP*	O	927
P&G	NNP	(NP*)))	B-ORG	927
will	MD	(VP*	O	927
be	VB	(VP*	O	927
in	IN	(PP*	O	927
the	DT	(NP(NP*	O	927
$	$	(NML(QP*	B-MONEY	927
4	CD	*	I-MONEY	927
billion	CD	*))	I-MONEY	927
U.S.	NNP	*	B-GPE	927
detergent	NN	*	O	927
market	NN	*)	O	927
,	,	*	O	927
where	WRB	(SBAR(WHADVP*)	O	927
growth	NN	(S(S(NP*)	O	927
is	VBZ	(VP*	O	927
slow	JJ	(ADJP*)))	O	927
and	CC	*	O	927
liquids	NNS	(S(NP*)	O	927
have	VBP	(VP*	O	927
gained	VBN	(VP*	O	927
prominence	NN	(NP(NP*)	O	927
over	IN	(PP*	O	927
powders	NNS	(NP*))))))))))))	O	927
.	.	*))	O	927
The	DT	(TOP(S(NP*	O	928
company	NN	*)	O	928
may	MD	(VP*	O	928
have	VB	(VP*	O	928
chosen	VBN	(VP*	O	928
to	TO	(S(VP*	O	928
market	VB	(VP*	O	928
the	DT	(NP*	O	928
product	NN	*)	O	928
under	IN	(PP*	O	928
the	DT	(NP*	O	928
Cheer	NNP	*	B-PRODUCT	928
name	NN	*)))))	O	928
since	IN	(SBAR*	O	928
it	PRP	(S(NP*)	O	928
's	VBZ	(VP*	O	928
already	RB	(ADVP*)	O	928
expanded	VBN	(VP*	O	928
its	PRP$	(NP*	O	928
best	RBS	(ADJP*	O	928
-	HYPH	*	O	928
selling	VBG	*)	O	928
Tide	NNP	*)	B-PRODUCT	928
into	IN	(PP*	O	928
16	CD	(NP(NP*	B-CARDINAL	928
different	JJ	*	O	928
varieties	NNS	*)	O	928
,	,	*	O	928
including	VBG	(PP*	O	928
this	DT	(NP(NP(NP*	O	928
year	NN	*	B-DATE	928
's	POS	*)	O	928
big	JJ	*	O	928
hit	NN	*)	O	928
,	,	*	O	928
Tide	NNP	(NP(NP*)	B-PRODUCT	928
with	IN	(PP*	I-PRODUCT	928
Bleach	NN	(NP*))))))))))))))	I-PRODUCT	928
.	.	*))	O	928
With	IN	(TOP(S(S(PP*	O	929
superconcentrates	NNS	(NP*))	O	929
,	,	*	O	929
however	RB	(ADVP*)	O	929
,	,	*	O	929
it	PRP	(NP(NP*))	O	929
is	VBZ	(VP*	O	929
n't	RB	*	O	929
always	RB	(ADVP*)	O	929
easy	JJ	(ADJP*)	O	929
to	TO	(S(VP*	O	929
persuade	VB	(VP*	O	929
consumers	NNS	(NP*)	O	929
that	WDT	(SBAR*	O	929
less	JJR	(S(NP*)	O	929
is	VBZ	(VP*	O	929
more	JJR	(ADJP*)))))))))	O	929
;	:	*	O	929
many	JJ	(S(NP*	O	929
people	NNS	*)	O	929
tend	VBP	(VP*	O	929
to	TO	(S(VP*	O	929
dump	VB	(VP*	O	929
too	RB	(NP(ADJP*	O	929
much	JJ	*)	O	929
detergent	NN	*)	O	929
into	IN	(PP*	O	929
the	DT	(NP*	O	929
washing	NN	*	O	929
machine	NN	*)))))	O	929
,	,	*	O	929
believing	VBG	(S(VP*	O	929
that	IN	(SBAR*	O	929
it	PRP	(S(NP(NP*))	O	929
takes	VBZ	(VP*	O	929
a	DT	(NP(NP*	B-QUANTITY	929
cup	NN	*)	I-QUANTITY	929
of	IN	(PP*	O	929
powder	NN	(NP*)))	O	929
to	TO	(S(VP*	O	929
really	RB	(ADVP*)	O	929
clean	VB	(VP*	O	929
the	DT	(NP*	O	929
laundry	NN	*)))))))))))	O	929
.	.	*))	O	929
In	IN	(TOP(S(PP*	O	930
the	DT	(NP*	B-DATE	930
early	JJ	*	I-DATE	930
1980s	NNS	*))	I-DATE	930
,	,	*	O	930
P&G	NNP	(NP*)	B-ORG	930
tried	VBD	(VP*	O	930
to	TO	(S(VP*	O	930
launch	VB	(VP*	O	930
here	RB	(ADVP*)	O	930
a	DT	(NP*	O	930
concentrated	JJ	*	O	930
detergent	NN	*)	O	930
under	IN	(PP*	O	930
the	DT	(NP(NP*	O	930
Ariel	NNP	*	B-PRODUCT	930
brand	NN	*	O	930
name	NN	*)	O	930
that	IN	(SBAR(WHNP*)	O	930
it	PRP	(S(NP*)	O	930
markets	VBZ	(VP*	O	930
in	IN	(PP*	O	930
Europe	NNP	(NP*)))))))))))	B-LOC	930
.	.	*))	O	930
But	CC	(TOP(S*	O	931
the	DT	(NP(NP*	O	931
product	NN	*)	O	931
,	,	*	O	931
which	WDT	(SBAR(WHNP*)	O	931
was	VBD	(S(VP*	O	931
n't	RB	*	O	931
as	RB	(ADJP(ADJP*	O	931
concentrated	JJ	*)	O	931
as	IN	(PP*	O	931
the	DT	(NP*	O	931
new	JJ	*	O	931
Cheer	NNP	*))))))	B-PRODUCT	931
,	,	*)	O	931
bombed	VBD	(VP(VP*	O	931
in	IN	(PP*	O	931
a	DT	(NP(NP*	O	931
market	NN	*	O	931
test	NN	*)	O	931
in	IN	(PP*	O	931
Denver	NNP	(NP*)))))	B-GPE	931
and	CC	*	O	931
was	VBD	(VP*	O	931
dropped	VBN	(VP*)))	O	931
.	.	*))	O	931
P&G	NNP	(TOP(S(S(NP*	B-ORG	932
and	CC	*	O	932
others	NNS	*)	O	932
also	RB	(ADVP*)	O	932
have	VBP	(VP*	O	932
tried	VBN	(VP*	O	932
repeatedly	RB	(ADVP*)	O	932
to	TO	(S(VP*	O	932
hook	VB	(VP*	O	932
consumers	NNS	(NP*)	O	932
on	IN	(PP*	O	932
detergent	NN	(NP(NP(NML(NML*)	O	932
and	CC	*	O	932
fabric	NN	(NML*	O	932
softener	NN	*))	O	932
combinations	NNS	*)	O	932
in	IN	(PP*	O	932
pouches	NNS	(NP*))))))))))	O	932
,	,	*	O	932
but	CC	*	O	932
they	PRP	(S(NP*)	O	932
have	VBP	(VP*	O	932
n't	RB	*	O	932
sold	VBN	(VP*	O	932
well	RB	(ADVP*)	O	932
,	,	*	O	932
despite	IN	(PP*	O	932
the	DT	(NP*	O	932
convenience	NN	*)))))	O	932
.	.	*))	O	932
But	CC	(TOP(S*	O	933
P&G	NNP	(NP*)	B-ORG	933
contends	VBZ	(VP*	O	933
the	DT	(SBAR(S(NP*	O	933
new	JJ	*	O	933
Cheer	NNP	*)	B-PRODUCT	933
is	VBZ	(VP*	O	933
a	DT	(NP(NP*	O	933
unique	JJ	*	O	933
formula	NN	*)	O	933
that	WDT	(SBAR(WHNP*)	O	933
also	RB	(S(ADVP*)	O	933
offers	VBZ	(VP*	O	933
an	DT	(NP(NP*	O	933
ingredient	NN	*)	O	933
that	WDT	(SBAR(WHNP*)	O	933
prevents	VBZ	(S(VP*	O	933
colors	NNS	(NP*)	O	933
from	IN	(PP*	O	933
fading	VBG	(S(VP*)))))))))))))))	O	933
.	.	*))	O	933
And	CC	(TOP(S*	O	934
retailers	NNS	(NP*)	O	934
are	VBP	(VP*	O	934
expected	VBN	(VP*	O	934
to	TO	(S(VP*	O	934
embrace	VB	(VP*	O	934
the	DT	(NP*	O	934
product	NN	*))))	O	934
,	,	*	O	934
in	IN	(SBAR(PP*	O	934
part	NN	(NP*))	O	934
because	IN	*	O	934
it	PRP	(S(NP*)	O	934
will	MD	(VP*	O	934
take	VB	(VP*	O	934
up	RP	(PRT*)	O	934
less	JJR	(NP*	O	934
shelf	NN	*	O	934
space	NN	*)))))))	O	934
.	.	*))	O	934
``	``	(TOP(SINV*	O	935
When	WRB	(S(SBAR(WHADVP*)	O	935
shelf	NN	(S(NP*	O	935
space	NN	*)	O	935
was	VBD	(VP*	O	935
cheap	JJ	(ADJP*))))	O	935
,	,	*	O	935
bigger	JJR	(NP*)	O	935
was	VBD	(VP*	O	935
better	JJR	(ADJP*)))	O	935
,	,	*	O	935
''	''	*	O	935
says	VBZ	(VP*)	O	935
Dodo	NNP	(NP(NP*	B-PERSON	935
Dodo	NNP	*)	I-PERSON	935
,	,	*	O	935
an	DT	(NP(NP*	O	935
analyst	NN	*)	O	935
at	IN	(PP*	O	935
Salomon	NNP	(NP*	B-ORG	935
Bros	NNP	*))))	I-ORG	935
.	.	*))	O	935
But	CC	(TOP(S*	O	936
with	IN	(PP*	O	936
so	RB	(S(NP(ADJP*	O	936
many	JJ	*)	O	936
brands	NNS	*)	O	936
vying	VBG	(VP*	O	936
for	IN	(PP*	O	936
space	NN	(NP*)))))	O	936
,	,	*	O	936
that	DT	(NP*)	O	936
's	VBZ	(VP*	O	936
no	RB	(ADVP*	O	936
longer	RBR	*)	O	936
the	DT	(NP*	O	936
case	NN	*))	O	936
.	.	*))	O	936
If	IN	(TOP(S(SBAR*	O	937
the	DT	(S(NP*	O	937
new	JJ	*	O	937
Cheer	NNP	*)	B-PRODUCT	937
sells	VBZ	(VP*	O	937
well	RB	(ADVP*))))	O	937
,	,	*	O	937
the	DT	(NP(NP*	O	937
trend	NN	*)	O	937
toward	IN	(PP*	O	937
smaller	JJR	(NP*	O	937
packaging	NN	*)))	O	937
is	VBZ	(VP*	O	937
likely	JJ	(ADJP*	O	937
to	TO	(S(VP*	O	937
accelerate	VB	(VP*	O	937
as	IN	(SBAR*	O	937
competitors	NNS	(S(NP*)	O	937
follow	VBP	(VP*	O	937
with	IN	(PP*	O	937
their	PRP$	(NP*	O	937
own	JJ	*	O	937
superconcentrates	NNS	*))))))))))	O	937
.	.	*))	O	937
Then	RB	(TOP(S(S*	O	938
retailers	NNS	(NP*)	O	938
``	``	*	O	938
will	MD	(VP*	O	938
probably	RB	(ADVP*)	O	938
push	VB	(VP*	O	938
the	DT	(NP*	O	938
-LCB-	-LRB-	*	O	938
less	RBR	(ADJP*	O	938
-	HYPH	*	O	938
established	VBN	*)	O	938
-RCB-	-RRB-	*	O	938
brands	NNS	*)	O	938
out	RP	(PRT*)	O	938
altogether	RB	(ADVP*))))	O	938
,	,	*	O	938
''	''	*	O	938
he	PRP	(NP*)	O	938
says	VBZ	(VP*)	O	938
.	.	*))	O	938
Competition	NN	(TOP(S(NP*)	O	939
is	VBZ	(VP*	O	939
bound	JJ	(ADJP*	O	939
to	TO	(S(VP*	O	939
get	VB	(VP*	O	939
tougher	JJR	(ADJP*)	O	939
if	IN	(SBAR*	O	939
Kao	NNP	(S(NP*)	B-ORG	939
introduces	VBZ	(VP*	O	939
a	DT	(NP(NP*	O	939
product	NN	*)	O	939
like	IN	(PP*	O	939
Attack	NNP	(NP*)))	B-PRODUCT	939
in	IN	(PP*	O	939
the	DT	(NP*	O	939
U.S.	NNP	*))))))))))	B-GPE	939
.	.	*))	O	939
To	TO	(TOP(S(S(VP*	O	940
be	VB	(VP*	O	940
sure	JJ	(ADJP*))))	O	940
,	,	*	O	940
Kao	NNP	(NP*)	B-ORG	940
would	MD	(VP*	O	940
n't	RB	*	O	940
have	VB	(VP*	O	940
an	DT	(NP(NP*	O	940
easy	JJ	*	O	940
time	NN	*)	O	940
taking	VBG	(S(VP*	O	940
U.S.	NNP	(NP*	B-GPE	940
market	NN	*	O	940
share	NN	*)	O	940
away	RB	(ADVP*	O	940
from	IN	(PP*	O	940
the	DT	(NP(NP*	O	940
mighty	JJ	*	O	940
P&G	NNP	*)	B-ORG	940
,	,	*	O	940
which	WDT	(SBAR(WHNP*)	O	940
has	VBZ	(S(VP*	O	940
about	RB	(NP(NP(QP*	B-PERCENT	940
23	CD	*)	I-PERCENT	940
%	NN	*)	I-PERCENT	940
of	IN	(PP*	O	940
the	DT	(NP*	O	940
market	NN	*))))))))))))))	O	940
.	.	*))	O	940
Kao	NNP	(TOP(S(S(NP*	B-ORG	941
officials	NNS	*)	O	941
previously	RB	(ADVP*)	O	941
have	VBP	(VP*	O	941
said	VBN	(VP*	O	941
they	PRP	(SBAR(S(NP*)	O	941
are	VBP	(VP*	O	941
interested	JJ	(ADJP*	O	941
in	IN	(PP*	O	941
selling	VBG	(S(VP*	O	941
detergents	NNS	(NP*)	O	941
in	IN	(PP*	O	941
the	DT	(NP*	O	941
U.S.	NNP	*))))))))))))	B-GPE	941
,	,	*	O	941
but	CC	*	O	941
so	RB	(S(ADVP*	O	941
far	RB	*)	O	941
the	DT	(NP*	O	941
company	NN	*)	O	941
has	VBZ	(VP*	O	941
focused	VBN	(VP*	O	941
on	IN	(PP*	O	941
acquisitions	NNS	(NP(NP*)	O	941
,	,	*	O	941
such	JJ	(PP*	O	941
as	IN	*	O	941
last	JJ	(NP(NP(NP*	B-DATE	941
year	NN	*	I-DATE	941
's	POS	*)	I-DATE	941
purchase	NN	*)	O	941
of	IN	(PP*	O	941
Andrew	NNP	(NP(NP*	B-ORG	941
Jergens	NNP	*	I-ORG	941
Co.	NNP	*)	I-ORG	941
,	,	*	O	941
a	DT	(NP*	O	941
Cincinnati	NNP	*	B-GPE	941
hand	NN	(NML*	O	941
-	HYPH	*	O	941
lotion	NN	*)	O	941
maker	NN	*))))))))))	O	941
.	.	*))	O	941
It	PRP	(TOP(S(NP*)	O	942
also	RB	(ADVP*)	O	942
has	VBZ	(VP*	O	942
a	DT	(NP*	O	942
product	NN	(NML*	O	942
-	HYPH	*	O	942
testing	NN	*)	O	942
facility	NN	*)	O	942
in	IN	(PP*	O	942
California	NNP	(NP*)))	B-GPE	942
.	.	*))	O	942
Some	DT	(TOP(S(NP*)	O	943
believe	VBP	(VP*	O	943
P&G	NNP	(SBAR(S(NP(NP(NP*	B-ORG	943
's	POS	*)	O	943
interest	NN	*)	O	943
in	IN	(PP*	O	943
a	DT	(NP*	O	943
superconcentrated	JJ	*	O	943
detergent	NN	*)))	O	943
goes	VBZ	(VP*	O	943
beyond	IN	(PP*	O	943
the	DT	(NP(NP*	O	943
concern	NN	*)	O	943
for	IN	(PP*	O	943
the	DT	(NP*	O	943
Japanese	NNPS	*))))))))	B-NORP	943
.	.	*))	O	943
``	``	(TOP(SINV*	O	944
This	DT	(S(NP*)	O	944
is	VBZ	(VP*	O	944
something	NN	(NP(NP*)	O	944
P&G	NNP	(SBAR(S(NP*)	B-ORG	944
would	MD	(VP*	O	944
do	VB	(VP*	O	944
with	IN	(PP*	O	944
or	CC	*	O	944
without	IN	*	O	944
Kao	NNP	(NP*)))))))))	B-ORG	944
,	,	*	O	944
''	''	*	O	944
says	VBZ	(VP*)	O	944
Mr.	NNP	(NP*	O	944
Dodo	NNP	*)	B-PERSON	944
.	.	*))	O	944
If	IN	(TOP(S(S(SBAR*	O	948
a	DT	(S(NP(NP*	O	948
hostile	JJ	*	O	948
predator	NN	*))	O	948
emerges	VBZ	(VP*	O	948
for	IN	(PP*	O	948
Saatchi	NNP	(NP*	B-ORG	948
&	CC	*	I-ORG	948
Saatchi	NNP	*	I-ORG	948
Co.	NNP	*)))))	I-ORG	948
,	,	*	O	948
co-founders	NNS	(NP*	O	948
Dodo	NNP	(NML*	B-PERSON	948
and	CC	*	O	948
Dodo	NNP	*)	B-PERSON	948
Dodo	NNP	*)	I-PERSON	948
will	MD	(VP*	O	948
lead	VB	(VP*	O	948
a	DT	(NP*	O	948
management	NN	*	O	948
buy	VB	(ADJP*	O	948
-	HYPH	*	O	948
out	RP	*)	O	948
attempt	NN	*))))	O	948
,	,	*	O	948
an	DT	(NP(NP*	O	948
official	JJ	*)	O	948
close	JJ	(ADJP*	O	948
to	IN	(PP*	O	948
the	DT	(NP*	O	948
company	NN	*))))	O	948
said	VBD	(VP*)	O	948
.	.	*))	O	948
Financing	NN	(TOP(S(NP(NP*)	O	949
for	IN	(PP*	O	949
any	DT	(NP*	O	949
takeover	NN	*	O	949
attempt	NN	*)))	O	949
may	MD	(VP*	O	949
be	VB	(VP*	O	949
problematic	JJ	(ADJP*)	O	949
in	IN	(PP*	O	949
the	DT	(NP(NP*	O	949
wake	NN	*)	O	949
of	IN	(PP*	O	949
Friday	NNP	(NP(NP(NP(NP*	B-DATE	949
's	POS	*)	O	949
stock	NN	(NML*	O	949
-	HYPH	*	O	949
market	NN	*)	O	949
sell	NN	*	O	949
-	HYPH	*	O	949
off	NN	*)	O	949
in	IN	(PP*	O	949
New	NNP	(NP*	B-GPE	949
York	NNP	*)))	I-GPE	949
and	CC	*	O	949
turmoil	NN	(NP(NP*)	O	949
in	IN	(PP*	O	949
the	DT	(NP*	O	949
junk	NN	(NML*	O	949
-	HYPH	*	O	949
bond	NN	*)	O	949
market	NN	*)))))))))	O	949
.	.	*))	O	949
But	CC	(TOP(S*	O	950
the	DT	(NP(NP*	O	950
beleaguered	JJ	*	O	950
British	JJ	*	B-NORP	950
advertising	NN	(NML*	O	950
and	CC	*	O	950
consulting	NN	*)	O	950
giant	NN	*)	O	950
,	,	*	O	950
which	WDT	(SBAR(WHNP*)	O	950
last	JJ	(S(NP*	B-DATE	950
week	NN	*)	I-DATE	950
named	VBD	(VP*	O	950
a	DT	(NP(NP*	O	950
new	JJ	*	O	950
chief	JJ	*	O	950
executive	JJ	*	O	950
officer	NN	*)	O	950
to	TO	(SBAR(S(VP*	O	950
replace	VB	(VP*	O	950
Dodo	NNP	(NP*	B-PERSON	950
Dodo	NNP	*)))))))))	I-PERSON	950
,	,	*)	O	950
has	VBZ	(VP*	O	950
been	VBN	(VP*	O	950
the	DT	(NP(NP*	O	950
subject	NN	*)	O	950
of	IN	(PP*	O	950
intense	JJ	(NP*	O	950
takeover	NN	*	O	950
speculation	NN	*)))	O	950
for	IN	(PP*	O	950
weeks	NNS	(NP*))))	B-DATE	950
.	.	*))	O	950
Last	JJ	(TOP(S(NP*	B-DATE	951
week	NN	*)	I-DATE	951
,	,	*	O	951
Saatchi	NNP	(NP(NP(NP*	B-ORG	951
's	POS	*)	O	951
largest	JJS	*	O	951
shareholder	NN	*)	O	951
,	,	*	O	951
Southeastern	NNP	(NP*	B-ORG	951
Asset	NNP	*	I-ORG	951
Management	NNP	*)	I-ORG	951
,	,	*)	O	951
said	VBD	(VP*	O	951
it	PRP	(SBAR(S(NP*)	O	951
had	VBD	(VP*	O	951
been	VBN	(VP*	O	951
approached	VBN	(VP*	O	951
by	IN	(PP*	O	951
one	CD	(NP(NP(QP*	B-CARDINAL	951
or	CC	*	O	951
more	JJR	*)	O	951
third	JJ	*	B-ORDINAL	951
parties	NNS	*)	O	951
interested	JJ	(ADJP*	O	951
in	IN	(PP*	O	951
a	DT	(NP*	O	951
possible	JJ	*	O	951
restructuring	NN	*)))))))))))	O	951
.	.	*))	O	951
And	CC	(TOP(S*	O	952
Dodo	NNP	(NP(NP*	B-PERSON	952
Dodo	NNP	*)	I-PERSON	952
,	,	*	O	952
chief	JJ	(NP(NP*	O	952
executive	JJ	*	O	952
officer	NN	*)	O	952
of	IN	(PP*	O	952
Saatchi	NNP	(NP(NP*	B-ORG	952
's	POS	*)	O	952
big	JJ	*	O	952
Backer	NNP	(NML*	B-ORG	952
Spielvogel	NNP	*	I-ORG	952
Bates	NNP	*)	I-ORG	952
advertising	NN	*	O	952
unit	NN	*)))	O	952
,	,	*)	O	952
said	VBD	(VP*	O	952
he	PRP	(SBAR(S(NP*)	O	952
had	VBD	(VP(VP*	O	952
offered	VBN	(VP*	O	952
to	TO	(S(VP*	O	952
lead	VB	(VP*	O	952
a	DT	(NP(NP*	O	952
management	NN	*	O	952
buy	NN	*	O	952
-	HYPH	*	O	952
out	NN	*)	O	952
of	IN	(PP*	O	952
the	DT	(NP*	O	952
company	NN	*))))))))	O	952
,	,	*	O	952
but	CC	*	O	952
was	VBD	(VP*	O	952
rebuffed	VBN	(VP*	O	952
by	IN	(PP*	O	952
Dodo	NNP	(NP*	B-PERSON	952
Dodo	NNP	*))))))))	I-PERSON	952
.	.	*))	O	952
