After	IN	(TOP(S(SBAR*	O	1
be	VB	(VP*	O	561
the	DT	(NP*	O	561
high	JJ	*	O	561
priest	NN	*))))))	O	561
.	.	*))	O	561

He	PRP	(TOP(S(NP*)	O	562
is	VBZ	(VP*	O	562
the	DT	(NP(NP*	O	562
high	JJ	*	O	562
priest	NN	*)	O	562
of	IN	(PP*	O	562
the	DT	(NP(NP*	O	562
good	JJ	*	O	562
things	NNS	*)	O	562
we	PRP	(SBAR(S(NP*)	O	562
now	RB	(ADVP*)	O	562
have	VBP	(VP*)))))))	O	562
.	.	*))	O	562

But	CC	(TOP(S*	O	563
Christ	NNP	(NP*)	O	563
does	VBZ	(VP*	O	563
not	RB	*	O	563
serve	VB	(VP*	O	563
in	IN	(PP*	O	563
a	DT	(NP(NP*	O	563
place	NN	*)	O	563
like	IN	(PP*	O	563
the	DT	(NP(NP*	O	563
tent	NN	*)	O	563
that	WDT	(SBAR(WHNP*)	O	563
those	DT	(S(NP*	O	563
other	JJ	*	O	563
priests	NNS	*)	O	563
served	VBD	(VP*	O	563
in	IN	(PP*))))))))))	O	563
.	.	*))	O	563

He	PRP	(TOP(S(NP*)	O	564
serves	VBZ	(VP*	O	564
in	IN	(PP*	O	564
a	DT	(NP*	O	564
better	JJR	*	O	564
place	NN	*)))	O	564
.	.	*))	O	564

Unlike	IN	(TOP(S(PP*	O	565
that	DT	(NP*	O	565
tent	NN	*))	O	565
,	,	*	O	565
this	DT	(NP*	O	565
one	NN	*)	O	565
is	VBZ	(VP*	O	565
perfect	JJ	(ADJP*))	O	565
.	.	*))	O	565

It	PRP	(TOP(S(NP*)	O	566
was	VBD	(VP*	O	566
not	RB	*	O	566
made	VBN	(VP*	O	566
by	IN	(PP*	O	566
anyone	NN	(NP(NP*)	O	566
here	RB	(ADVP(ADVP*)	O	566
on	IN	(PP*	O	566
earth	NN	(NP*)))))))	O	566
.	.	*))	O	566

It	PRP	(TOP(S(NP*)	O	567
does	VBZ	(VP*	O	567
not	RB	*	O	567
belong	VB	(VP*	O	567
to	IN	(PP*	O	567
this	DT	(NP*	O	567
world	NN	*))))	O	567
.	.	*))	O	567

Christ	NNP	(TOP(S(NP*)	O	568
entered	VBD	(VP*	O	568
the	DT	(NP*	O	568
Most	NNP	*	O	568
Holy	NNP	*	O	568
Place	NNP	*)	O	568
only	RB	(NP*	O	568
one	CD	*	O	568
time	NN	*)	O	568
--	:	*	O	568
enough	RB	(FRAG(ADVP*)	O	568
for	IN	(PP*	O	568
all	DT	(NP*	O	568
time	NN	*))))	O	568
.	.	*))	O	568

He	PRP	(TOP(S(NP*)	O	569
entered	VBD	(VP*	O	569
the	DT	(NP*	O	569
Most	NNP	*	O	569
Holy	NNP	*	O	569
Place	NNP	*)	O	569
by	IN	(PP*	O	569
using	VBG	(S(VP(VP*	O	569
his	PRP$	(NP*	O	569
own	JJ	*	O	569
blood	NN	*))	O	569
,	,	*	O	569
not	RB	*	O	569
the	DT	(VP(NP(NP*	O	569
blood	NN	*)	O	569
of	IN	(PP*	O	569
goats	NNS	(NP(NP*)	O	569
or	CC	*	O	569
young	JJ	(NP*	O	569
bulls	NNS	*)))))))))	O	569
.	.	*))	O	569

He	PRP	(TOP(S(NP*)	O	570
entered	VBD	(VP(VP*	O	570
there	RB	(ADVP*))	O	570
and	CC	*	O	570
made	VBD	(VP*	O	570
us	PRP	(S(NP*)	O	570
free	JJ	(ADJP(ADJP*)	O	570
from	IN	(PP*	O	570
sin	NN	(NP*)))	O	570
forever	RB	(ADVP*))))	O	570
.	.	*))	O	570

The	DT	(TOP(S(NP(NP(NP*	O	571
blood	NN	*)	O	571
of	IN	(PP*	O	571
goats	NNS	(NP*	O	571
and	CC	*	O	571
bulls	NNS	*)))	O	571
and	CC	*	O	571
the	DT	(NP(NP*	O	571
ashes	NNS	*)	O	571
of	IN	(PP*	O	571
a	DT	(NP*	O	571
cow	NN	*))))	O	571
were	VBD	(VP*	O	571
sprinkled	VBN	(VP*	O	571
on	IN	(PP*	O	571
those	DT	(NP(NP*)	O	571
who	WP	(SBAR(WHNP*)	O	571
were	VBD	(S(VP*	O	571
no	RB	(ADVP*	O	571
longer	RBR	*)	O	571
pure	JJ	(ADJP(ADJP*	O	571
enough	RB	*)	O	571
to	TO	(S(VP*	O	571
enter	VB	(VP*	O	571
the	DT	(NP(NP*	O	571
place	NN	*)	O	571
of	IN	(PP*	O	571
worship	NN	(NP*))))))))))))))	O	571
.	.	*))	O	571

The	DT	(TOP(S(NP*	O	572
blood	NN	*	O	572
and	CC	*	O	572
ashes	NNS	*)	O	572
made	VBD	(VP*	O	572
them	PRP	(S(S(NP*)	O	572
pure	JJ	(ADJP*)	O	572
again	RB	(ADVP*))	O	572
--	:	*	O	572
but	CC	*	O	572
only	RB	(S(NP*	O	572
their	PRP$	*	O	572
bodies	NNS	*))))	O	572
.	.	*))	O	572

So	RB	(TOP(S(ADVP*)	O	573
surely	RB	(ADVP*)	O	573
the	DT	(NP(NP*	O	573
blood	NN	*	O	573
sacrifice	NN	*)	O	573
of	IN	(PP*	O	573
Christ	NNP	(NP*)))	O	573
can	MD	(VP*	O	573
do	VB	(VP*	O	573
much	RB	(NP(ADJP*	O	573
more	JJR	*))))	O	573
.	.	*))	O	573

Christ	NNP	(TOP(S(NP*)	O	574
offered	VBD	(VP*	O	574
himself	PRP	(NP*)	O	574
through	IN	(PP*	O	574
the	DT	(NP*	O	574
eternal	JJ	*	O	574
Spirit	NNP	*))	O	574
as	IN	(PP*	O	574
a	DT	(NP(NP*	O	574
perfect	JJ	*	O	574
sacrifice	NN	*)	O	574
to	IN	(PP*	O	574
God	NNP	(NP*)))))	O	574
.	.	*))	O	574

His	PRP$	(TOP(S(NP*	O	575
blood	NN	*)	O	575
will	MD	(VP*	O	575
make	VB	(VP*	O	575
us	PRP	(S(NP*)	O	575
completely	RB	(ADJP(ADJP*	O	575
clean	JJ	*)	O	575
from	IN	(PP*	O	575
the	DT	(NP(NP*	O	575
evil	NN	*)	O	575
we	PRP	(SBAR(S(NP*)	O	575
have	VBP	(VP*	O	575
done	VBN	(VP*))))))))))	O	575
.	.	*))	O	575

It	PRP	(TOP(S(NP*)	O	576
will	MD	(VP*	O	576
give	VB	(VP*	O	576
us	PRP	(NP*)	O	576
clear	JJ	(NP*	O	576
consciences	NNS	*)	O	576
so	IN	(SBAR*	O	576
that	IN	*	O	576
we	PRP	(S(NP*)	O	576
can	MD	(VP*	O	576
worship	VB	(VP*	O	576
the	DT	(NP*	O	576
living	VBG	*	O	576
God	NNP	*)))))))	O	576
.	.	*))	O	576

So	RB	(TOP(S(ADVP*)	O	577
Christ	NNP	(NP*)	O	577
brings	VBZ	(VP*	O	577
a	DT	(NP(NP*	O	577
new	JJ	*	O	577
agreement	NN	*)	O	577
from	IN	(PP*	O	577
God	NNP	(NP*))	O	577
to	IN	(PP*	O	577
his	PRP$	(NP*	O	577
people	NNS	*))))	O	577
.	.	*))	O	577

He	PRP	(TOP(S(NP*)	O	578
brings	VBZ	(VP*	O	578
this	DT	(NP*	O	578
agreement	NN	*)	O	578
so	IN	(SBAR*	O	578
that	IN	*	O	578
those	DT	(S(NP(NP*)	O	578
who	WP	(SBAR(WHNP*)	O	578
are	VBP	(S(VP*	O	578
chosen	VBN	(VP*	O	578
by	IN	(PP*	O	578
God	NNP	(NP*)))))))	O	578
can	MD	(VP*	O	578
have	VB	(VP*	O	578
the	DT	(NP(NP(NP*	O	578
blessings	NNS	*)	O	578
God	NNP	(SBAR(S(NP*)	O	578
promised	VBD	(VP*))))	O	578
,	,	*	O	578
blessings	NNS	(NP(NP*)	O	578
that	WDT	(SBAR(WHNP*)	O	578
last	VBP	(S(VP*	O	578
forever	RB	(ADVP*)))))))))))	O	578
.	.	*))	O	578

This	DT	(TOP(S(NP*)	O	579
can	MD	(VP*	O	579
happen	VB	(VP*	O	579
only	RB	(SBAR(ADVP*)	O	579
because	IN	*	O	579
Christ	NNP	(S(NP*)	O	579
died	VBD	(VP*	O	579
to	TO	(S(VP*	O	579
free	VB	*	O	579
people	NNS	(NP*)	O	579
from	IN	(PP*	O	579
sins	NNS	(NP(NP*)	O	579
committed	VBN	(VP*	O	579
against	IN	(PP*	O	579
the	DT	(NP(NP*	O	579
commands	NNS	*)	O	579
of	IN	(PP*	O	579
the	DT	(NP*	O	579
first	JJ	*	O	579
agreement	NN	*))))))))))))))	O	579
.	.	*))	O	579

When	WRB	(TOP(S(SBAR(WHADVP*)	O	580
someone	NN	(S(NP*)	O	580
dies	VBZ	(VP(VP*)	O	580
and	CC	*	O	580
leaves	VBZ	(VP*	O	580
a	DT	(NP*	O	580
will	NN	*)))))	O	580
,	,	*	O	580
there	EX	(NP*)	O	580
must	MD	(VP*	O	580
be	VB	(VP*	O	580
proof	NN	(NP(NP*)	O	580
that	IN	(SBAR*	O	580
the	DT	(S(NP(NP*	O	580
one	NN	*)	O	580
who	WP	(SBAR(WHNP*)	O	580
wrote	VBD	(S(VP*	O	580
the	DT	(NP*	O	580
will	NN	*)))))	O	580
is	VBZ	(VP*	O	580
dead	JJ	(ADJP*)))))))	O	580
.	.	*))	O	580

A	DT	(TOP(S(NP*	O	581
will	NN	*)	O	581
means	VBZ	(VP*	O	581
nothing	NN	(NP*)	O	581
while	IN	(SBAR*	O	581
the	DT	(S(NP(NP*	O	581
one	NN	*)	O	581
who	WP	(SBAR(WHNP*)	O	581
wrote	VBD	(S(VP*	O	581
it	PRP	(NP*)))))	O	581
is	VBZ	(VP*	O	581
still	RB	(ADVP*)	O	581
living	VBG	(VP*)))))	O	581
.	.	*))	O	581

It	PRP	(TOP(S(NP*)	O	582
can	MD	(VP*	O	582
be	VB	(VP*	O	582
used	VBN	(VP*	O	582
only	RB	(PP(ADVP*)	O	582
after	IN	*	O	582
that	DT	(NP(NP*	O	582
person	NN	*	O	582
's	POS	*)	O	582
death	NN	*)))))	O	582
.	.	*))	O	582

That	DT	(TOP(S(NP*)	O	583
is	VBZ	(VP*	O	583
why	WRB	(SBAR(WHADVP*)	O	583
blood	NN	(S(NP*)	O	583
was	VBD	(VP*	O	583
needed	VBN	(VP*	O	583
to	TO	(S(VP*	O	583
begin	VB	(VP*	O	583
the	DT	(NP(NP*	O	583
first	JJ	*	O	583
agreement	NN	*)	O	583
between	IN	(PP*	O	583
God	NNP	(NP(NP*)	O	583
and	CC	*	O	583
his	PRP$	(NP*	O	583
people	NNS	*))))))))))))	O	583
.	.	*))	O	583

First	RB	(TOP(S(ADVP*)	O	584
,	,	*	O	584
Moses	NNP	(NP*)	O	584
told	VBD	(VP*	O	584
the	DT	(NP*	O	584
people	NNS	*)	O	584
every	DT	(NP(NP*	O	584
command	NN	*)	O	584
in	IN	(PP*	O	584
the	DT	(NP*	O	584
law	NN	*))))	O	584
.	.	*))	O	584

Then	RB	(TOP(S(ADVP*)	O	585
he	PRP	(NP*)	O	585
took	VBD	(VP(VP*	O	585
the	DT	(NP(NP*	O	585
blood	NN	*)	O	585
of	IN	(PP*	O	585
young	JJ	(NP*	O	585
bulls	NNS	*))))	O	585
and	CC	*	O	585
mixed	VBD	(VP*	O	585
it	PRP	(NP*)	O	585
with	IN	(PP*	O	585
water	NN	(NP*))))	O	585
.	.	*))	O	585

He	PRP	(TOP(S(NP*)	O	586
used	VBD	(VP*	O	586
red	JJ	(NP(NP*	O	586
wool	NN	*)	O	586
and	CC	*	O	586
a	DT	(NP(NP*	O	586
branch	NN	*)	O	586
of	IN	(PP*	O	586
hyssop	NN	(NP*))))	O	586
to	TO	(S(VP*	O	586
sprinkle	VB	(VP*	O	586
the	DT	(NP*	O	586
blood	NN	*	O	586
and	CC	*	O	586
water	NN	*)	O	586
on	IN	(PP(PP*	O	586
the	DT	(NP(NP*	O	586
book	NN	*)	O	586
of	IN	(PP*	O	586
the	DT	(NP*	O	586
law	NN	*))))	O	586
and	CC	*	O	586
on	IN	(PP*	O	586
all	PDT	(NP*	O	586
the	DT	*	O	586
people	NNS	*)))))))	O	586
.	.	*))	O	586

Then	RB	(TOP(S(ADVP*)	O	587
he	PRP	(NP*)	O	587
said	VBD	(VP*	O	587
,	,	*	O	587
``	``	*	O	587
This	DT	(S(NP*)	O	587
is	VBZ	(VP*	O	587
the	DT	(NP(NP*	O	587
blood	NN	*)	O	587
that	WDT	(SBAR(WHNP*)	O	587
makes	VBZ	(S(VP*	O	587
the	DT	(S(NP(NP*	O	587
agreement	NN	*))	O	587
good	RB	(ADJP*)	O	587
--	:	*	O	587
the	DT	(NP(NP*	O	587
agreement	NN	*)	O	587
that	WDT	(SBAR(WHNP*)	O	587
God	NNP	(S(NP*)	O	587
commanded	VBD	(VP*	O	587
you	PRP	(NP*)	O	587
to	TO	(S(VP*	O	587
follow	VB	(VP*)))))))))))))))	O	587
.	.	*	O	587
''	''	*))	O	587

In	IN	(TOP(S(PP*	O	588
the	DT	(NP*	O	588
same	JJ	*	O	588
way	NN	*))	O	588
,	,	*	O	588
Moses	NNP	(NP*)	O	588
sprinkled	VBD	(VP*	O	588
the	DT	(NP*	O	588
blood	NN	*)	O	588
on	IN	(PP*	O	588
the	DT	(NP*	O	588
Holy	NNP	*	O	588
Tent	NNP	*)))	O	588
.	.	*))	O	588

He	PRP	(TOP(S(NP*)	O	589
sprinkled	VBD	(VP*	O	589
the	DT	(NP*	O	589
blood	NN	*)	O	589
over	IN	(PP*	O	589
everything	NN	(NP(NP*)	O	589
used	VBN	(VP*	O	589
in	IN	(PP*	O	589
worship	NN	(NP*))))))	O	589
.	.	*))	O	589

The	DT	(TOP(S(NP*	O	590
law	NN	*)	O	590
says	VBZ	(VP*	O	590
that	IN	(SBAR*	O	590
almost	RB	(S(NP*	O	590
everything	NN	*)	O	590
must	MD	(VP*	O	590
be	VB	(VP*	O	590
made	VBN	(VP*	O	590
clean	JJ	(S(ADJP*))	O	590
by	IN	(PP*	O	590
blood	NN	(NP*))))))))	O	590
.	.	*))	O	590

Sins	NNS	(TOP(S(NP*)	O	591
can	MD	(VP*	O	591
not	RB	*	O	591
be	VB	(VP*	O	591
forgiven	VBN	(VP*	O	591
without	IN	(PP*	O	591
a	DT	(NP*	O	591
blood	NN	*	O	591
sacrifice	NN	*)))))	O	591
.	.	*))	O	591

These	DT	(TOP(S(NP*	O	592
things	NNS	*)	O	592
are	VBP	(VP*	O	592
copies	NNS	(NP(NP*)	O	592
of	IN	(PP*	O	592
the	DT	(NP(NP*	O	592
real	JJ	*	O	592
things	NNS	*)	O	592
that	WDT	(SBAR(WHNP*)	O	592
are	VBP	(S(VP*	O	592
in	IN	(PP*	O	592
heaven	NNP	(NP*)))))))))	O	592
.	.	*))	O	592

These	DT	(TOP(S(NP*	O	593
copies	NNS	*)	O	593
had	VBD	(VP*	O	593
to	TO	(S(VP*	O	593
be	VB	(VP*	O	593
made	VBN	(VP*	O	593
clean	JJ	(S(ADJP*))	O	593
by	IN	(PP*	O	593
animal	NN	(NP*	O	593
sacrifices	NNS	*)))))))	O	593
.	.	*))	O	593

But	CC	(TOP(S*	O	594
the	DT	(NP(NP*	O	594
real	JJ	*	O	594
things	NNS	*)	O	594
in	IN	(PP*	O	594
heaven	NNP	(NP*)))	O	594
must	MD	(VP*	O	594
have	VB	(VP*	O	594
much	RB	(NP(ADJP*	O	594
better	JJR	*)	O	594
sacrifices	NNS	*)))	O	594
.	.	*))	O	594

Christ	NNP	(TOP(S(NP*)	O	595
went	VBD	(VP*	O	595
into	IN	(PP*	O	595
the	DT	(NP*	O	595
Most	NNP	*	O	595
Holy	NNP	*	O	595
Place	NNP	*)))	O	595
.	.	*))	O	595

But	CC	(TOP(S*	O	596
it	PRP	(NP*)	O	596
was	VBD	(VP*	O	596
not	RB	*	O	596
the	DT	(NP(NP*	O	596
man	NN	(ADJP*	O	596
-	HYPH	*	O	596
made	VBN	*)	O	596
one	CD	*)	O	596
,	,	*	O	596
which	WDT	(SBAR(WHNP*)	O	596
is	VBZ	(S(VP*	O	596
only	RB	(NP(NP*	O	596
a	DT	*	O	596
copy	NN	*)	O	596
of	IN	(PP*	O	596
the	DT	(NP*	O	596
real	JJ	*	O	596
one	CD	*))))))))	O	596
.	.	*))	O	596

He	PRP	(TOP(S(S(NP*)	O	597
went	VBD	(VP*	O	597
into	IN	(PP*	O	597
heaven	NNP	(NP*))))	O	597
,	,	*	O	597
and	CC	*	O	597
he	PRP	(S(NP*)	O	597
is	VBZ	(VP*	O	597
there	RB	(ADVP*)	O	597
now	RB	(ADVP*)	O	597
before	IN	(PP*	O	597
God	NNP	(NP*))	O	597
to	TO	(S(VP*	O	597
help	VB	(VP*	O	597
us	PRP	(NP*))))))	O	597
.	.	*))	O	597

The	DT	(TOP(S(NP*	O	598
high	JJ	*	O	598
priest	NN	*)	O	598
enters	VBZ	(VP*	O	598
the	DT	(NP*	O	598
Most	NNP	*	O	598
Holy	NNP	*	O	598
Place	NNP	*)	O	598
once	RB	(ADVP(ADVP*)	O	598
every	DT	(NP*	O	598
year	NN	*)))	O	598
.	.	*))	O	598

He	PRP	(TOP(S(NP*)	O	599
takes	VBZ	(VP*	O	599
with	IN	(PP*	O	599
him	PRP	(NP*))	O	599
blood	NN	(NP(NP*)	O	599
to	TO	(SBAR(S(VP*	O	599
offer	VB	(VP*))))))	O	599
.	.	*))	O	599

But	CC	(TOP(S*	O	600
he	PRP	(NP*)	O	600
does	VBZ	(VP*	O	600
not	RB	*	O	600
offer	VB	(VP*	O	600
his	PRP$	(NP*	O	600
own	JJ	*	O	600
blood	NN	*)	O	600
like	IN	(SBAR*	O	600
Christ	NNP	(S(NP*)	O	600
did	VBD	(VP*)))))	O	600
.	.	*))	O	600

Christ	NNP	(TOP(S(NP*)	O	601
went	VBD	(VP(VP*	O	601
into	IN	(PP*	O	601
heaven	NNP	(NP*)))	O	601
,	,	*	O	601
but	CC	*	O	601
not	RB	(VP*	O	601
to	TO	(S(VP*	O	601
offer	VB	(VP*	O	601
himself	PRP	(NP*)	O	601
many	JJ	(NP*	O	601
times	NNS	*)	O	601
like	IN	(SBAR*	O	601
the	DT	(S(NP*	O	601
high	JJ	*	O	601
priest	NN	*)	O	601
offers	VBZ	(VP*	O	601
blood	NN	(NP*)	O	601
again	RB	(ADVP*	O	601
and	CC	*	O	601
again	RB	*)))))))))	O	601
.	.	*))	O	601

If	IN	(TOP(S(SBAR*	O	602
Christ	NNP	(S(NP*)	O	602
had	VBD	(VP*	O	602
offered	VBN	(VP*	O	602
himself	PRP	(NP*)	O	602
many	JJ	(NP*	O	602
times	NNS	*)))))	O	602
,	,	*	O	602
he	PRP	(NP*)	O	602
would	MD	(VP*	O	602
have	VB	(VP*	O	602
needed	VBN	(VP*	O	602
to	TO	(S(VP*	O	602
suffer	VB	(VP*	O	602
many	JJ	(NP*	O	602
times	NNS	*)	O	602
since	IN	(PP*	O	602
the	DT	(NP(NP*	O	602
time	NN	*)	O	602
the	DT	(SBAR(S(NP*	O	602
world	NN	*)	O	602
was	VBD	(VP*	O	602
made	VBN	(VP*))))))))))))	O	602
.	.	*))	O	602

But	CC	(TOP(S*	O	603
he	PRP	(NP*)	O	603
came	VBD	(VP*	O	603
to	TO	(S(VP*	O	603
offer	VB	(VP*	O	603
himself	PRP	(NP*))))	O	603
only	RB	(ADVP*	O	603
once	RB	*))	O	603
.	.	*))	O	603

And	CC	(TOP(S*	O	604
that	DT	(NP*	O	604
once	NN	*)	O	604
is	VBZ	(VP*	O	604
enough	JJ	(ADJP*)	O	604
for	IN	(PP*	O	604
all	DT	(NP*	O	604
time	NN	*)))	O	604
.	.	*))	O	604

He	PRP	(TOP(S(NP*)	O	605
came	VBD	(VP*	O	605
at	IN	(PP*	O	605
a	DT	(NP(NP*	O	605
time	NN	*)	O	605
when	WRB	(SBAR(WHADVP*)	O	605
the	DT	(S(NP*	O	605
world	NN	*)	O	605
is	VBZ	(VP*	O	605
nearing	VBG	(VP*	O	605
an	DT	(NP*	O	605
end	NN	*))))))))	O	605
.	.	*))	O	605

He	PRP	(TOP(S(NP*)	O	606
came	VBD	(VP*	O	606
to	TO	(S(VP*	O	606
take	VB	(VP*	O	606
away	RB	(ADVP*)	O	606
all	DT	(NP*	O	606
sin	NN	*)	O	606
by	IN	(PP*	O	606
offering	VBG	(S(VP*	O	606
himself	PRP	(NP*)	O	606
as	IN	(PP*	O	606
a	DT	(NP*	O	606
sacrifice	NN	*)))))))))	O	606
.	.	*))	O	606

Everyone	NN	(TOP(S(NP*)	O	607
must	MD	(VP*	O	607
die	VB	(VP*	O	607
once	RB	(ADVP*)))	O	607
.	.	*))	O	607

Then	RB	(TOP(S(ADVP*)	O	608
they	PRP	(NP*)	O	608
are	VBP	(VP*	O	608
judged	VBN	(VP*))	O	608
.	.	*))	O	608

So	RB	(TOP(S(ADVP*)	O	609
Christ	NNP	(NP*)	O	609
was	VBD	(VP*	O	609
offered	VBN	(VP*	O	609
as	IN	(PP*	O	609
a	DT	(NP*	O	609
sacrifice	NN	*))	O	609
one	CD	(NP*	O	609
time	NN	*)	O	609
to	TO	(S(VP*	O	609
take	VB	(VP*	O	609
away	RB	(ADVP*)	O	609
the	DT	(NP(NP*	O	609
sins	NNS	*)	O	609
of	IN	(PP*	O	609
many	JJ	(NP*	O	609
people	NNS	*))))))))	O	609
.	.	*))	O	609

And	CC	(TOP(S*	O	610
he	PRP	(NP*)	O	610
will	MD	(VP*	O	610
come	VB	(VP(VP*	O	610
a	DT	(NP*	O	610
second	JJ	*	O	610
time	NN	*))	O	610
,	,	*	O	610
but	CC	*	O	610
not	RB	*	O	610
to	TO	(VP(S(VP*	O	610
offer	VB	(VP*	O	610
himself	PRP	(NP*)	O	610
for	IN	(PP*	O	610
sin	NN	(NP*))))))))	O	610
.	.	*))	O	610

He	PRP	(TOP(S(NP*)	O	611
will	MD	(VP*	O	611
come	VB	(VP*	O	611
the	DT	(NP*	O	611
second	JJ	*	O	611
time	NN	*)	O	611
to	TO	(S(VP*	O	611
bring	VB	(VP*	O	611
salvation	NN	(NP*)	O	611
to	IN	(PP*	O	611
those	DT	(NP(NP*)	O	611
who	WP	(SBAR(WHNP*)	O	611
are	VBP	(S(VP*	O	611
waiting	VBG	(VP*	O	611
for	IN	(PP*	O	611
him	PRP	(NP*)))))))))))))	O	611
.	.	*))	O	611

I	PRP	(TOP(S(S(NP*)	O	615
am	VBP	(VP*	O	615
in	IN	(PP*	O	615
Christ	NNP	(NP*))))	O	615
and	CC	*	O	615
I	PRP	(S(NP*)	O	615
am	VBP	(VP*	O	615
telling	VBG	(VP*	O	615
you	PRP	(NP*)	O	615
the	DT	(NP*	O	615
truth	NN	*))))	O	615
.	.	*))	O	615

I	PRP	(TOP(S(NP*)	O	616
am	VBP	(VP*	O	616
not	RB	*	O	616
lying	VBG	(VP*))	O	616
.	.	*))	O	616

And	CC	(TOP(S*	O	617
my	PRP$	(NP(NP*	O	617
conscience	NN	*)	O	617
,	,	*	O	617
ruled	VBN	(VP*	O	617
by	IN	(PP*	O	617
the	DT	(NP*	O	617
Holy	NNP	*	O	617
Spirit	NNP	*))))	O	617
,	,	*	O	617
agrees	VBZ	(VP*	O	617
that	IN	(SBAR*	O	617
what	WP	(S(SBAR(WHNP*)	O	617
I	PRP	(S(NP*)	O	617
say	VBP	(VP*	O	617
now	RB	(ADVP*))))	O	617
is	VBZ	(VP*	O	617
true	JJ	(ADJP*)))))	O	617
.	.	*))	O	617

I	PRP	(TOP(S(NP*)	O	618
have	VBP	(VP(VP*	O	618
great	JJ	(NP*	O	618
sorrow	NN	*))	O	618
and	CC	*	O	618
always	RB	(VP(ADVP*)	O	618
feel	VBP	(VP*	O	618
much	JJ	(NP*	O	618
sadness	NN	*)	O	618
for	IN	(PP*	O	618
my	PRP$	(NP*	O	618
own	JJ	*	O	618
people	NNS	*)))))	O	618
.	.	*))	O	618

They	PRP	(TOP(S(NP*)	O	619
are	VBP	(VP*	O	619
my	PRP$	(NP(NP*	O	619
brothers	NNS	*	O	619
and	CC	*	O	619
sisters	NNS	*)	O	619
,	,	*	O	619
my	PRP$	(NP*	O	619
earthly	JJ	*	O	619
family	NN	*)))	O	619
.	.	*))	O	619

I	PRP	(TOP(S(NP*)	O	620
wish	VBP	(VP*	O	620
I	PRP	(SBAR(S(NP*)	O	620
could	MD	(VP*	O	620
help	VB	(VP*	O	620
them	PRP	(NP*))))))	O	620
.	.	*))	O	620

I	PRP	(TOP(S(NP*)	O	621
would	MD	(VP*	O	621
even	RB	(ADVP*)	O	621
have	VB	(VP(VP*	O	621
a	DT	(NP(NP*	O	621
curse	NN	*)	O	621
on	IN	(PP*	O	621
me	PRP	(NP*))))	O	621
and	CC	*	O	621
cut	VB	(VP*	O	621
myself	PRP	(NP*)	O	621
off	RP	(PRT*)	O	621
from	IN	(PP*	O	621
Christ	NNP	(NP*))	O	621
if	IN	(SBAR*	O	621
that	DT	(S(NP*)	O	621
would	MD	(VP*	O	621
help	VB	(VP*	O	621
them	PRP	(NP*))))))))	O	621
.	.	*))	O	621

They	PRP	(TOP(S(NP*)	O	622
are	VBP	(VP*	O	622
the	DT	(NP(NP(NP*	O	622
people	NNS	*)	O	622
of	IN	(PP*	O	622
Israel	NNP	(NP*)))	O	622
,	,	*	O	622
God	NNP	(NP(NP*	O	622
's	POS	*)	O	622
chosen	VBN	*	O	622
children	NNS	*)))	O	622
.	.	*))	O	622

They	PRP	(TOP(S(NP*)	O	623
have	VBP	(VP*	O	623
the	DT	(NP(NP(NP*	O	623
glory	NN	*)	O	623
of	IN	(PP*	O	623
God	NNP	(NP*)))	O	623
and	CC	*	O	623
the	DT	(NP(NP*	O	623
agreements	NNS	*)	O	623
he	PRP	(SBAR(S(NP*)	O	623
made	VBD	(VP*)))	O	623
between	IN	(PP*	O	623
himself	PRP	(NP(NP*)	O	623
and	CC	*	O	623
his	PRP$	(NP*	O	623
people	NNS	*))))))	O	623
.	.	*))	O	623

God	NNP	(TOP(S(NP*)	O	624
gave	VBD	(VP*	O	624
them	PRP	(NP*)	O	624
the	DT	(NP(NP(NP*	O	624
Law	NNP	*)	O	624
of	IN	(PP*	O	624
Moses	NNP	(NP*)))	O	624
,	,	*	O	624
the	DT	(NP*	O	624
Temple	NNP	*	O	624
worship	NN	*)	O	624
,	,	*	O	624
and	CC	*	O	624
his	PRP$	(NP*	O	624
promises	NNS	*)))	O	624
.	.	*))	O	624

They	PRP	(TOP(S(S(NP*)	O	625
are	VBP	(VP*	O	625
the	DT	(NP(NP*	O	625
descendants	NNS	*)	O	625
of	IN	(PP*	O	625
our	PRP$	(NP*	O	625
great	JJ	*	O	625
fathers	NNS	*)))))	O	625
,	,	*	O	625
and	CC	*	O	625
they	PRP	(S(NP*)	O	625
are	VBP	(VP*	O	625
the	DT	(NP(NP*	O	625
earthly	JJ	*	O	625
family	NN	*)	O	625
of	IN	(PP*	O	625
Christ	NNP	(NP*)))))	O	625
.	.	*))	O	625

And	CC	(TOP(S*	O	626
Christ	NNP	(NP*)	O	626
is	VBZ	(VP*	O	626
God	NNP	(NP*)	O	626
over	IN	(PP*	O	626
all	DT	(NP*	O	626
things	NNS	*)))	O	626
.	.	*))	O	626

Praise	VB	(TOP(S(VP*	O	627
him	PRP	(NP*)	O	627
forever	RB	(ADVP*))	O	627
!	.	*))	O	627

Amen	UH	(TOP(INTJ*	O	628
.	.	*))	O	628

I	PRP	(TOP(S(NP*)	O	629
do	VBP	(VP*	O	629
n't	RB	*	O	629
mean	VB	(VP*	O	629
that	IN	(SBAR*	O	629
God	NNP	(S(NP*)	O	629
failed	VBD	(VP*	O	629
to	TO	(S(VP*	O	629
keep	VB	(VP*	O	629
